name,smiles,Tox-score,SAscore
184,FC(F)(F)Cn1cc(-c2cnc3nnn(Cc4ccc5nccn5c4)c3n2)cn1,0.49851180847646964,0.12153435145770382
185,CC1COCCN1c1cnc2ccc(Sc3nnc4c(F)cc(-c5cnn(C)c5)cn34)cc2c1,0.4662915381520399,0.07965632676585822
186,O=c1[nH]ccc2c(Cc3nnc4ccc(-c5ccsc5)nn34)cccc12,0.5581600104101395,0.18851977572544304
187,COc1cnc2ccc([C@H](C)c3nnc4c(F)cc(-c5cn(C)cn5)cn34)cc2c1,0.4512881005667655,0.09008443580176799
188,Cn1cc(-c2cnc(N3CCO[C@H](Cn4nnc5ncc(-c6cccc(C#N)c6)nc54)C3)nc2)cn1,0.47904640755132183,0.0806093067865143
189,Cn1cc(Nc2nn3c(C(F)(F)c4ccc5ncccc5c4)nnc3s2)cn1,0.5302483886561102,0.1397132599056455
190,CN1CC=C(c2cnc(N3CCO[C@H](Cn4nnc5ncc(-c6cnn(C)c6)nc54)C3)nc2)CC1,0.4518176365559001,0.06560296503238976
191,Oc1ccc(Cc2nnc3ncc(-c4cccs4)nn23)cc1,0.5779494715330997,0.2155422384033375
192,Cn1cc(-c2cnc(N3CCO[C@H](Cn4nc(-c5cccc(C#N)c5)ccc4=O)C3)nc2)cn1,0.4823964359998342,0.10162227203171978
193,N#Cc1cccc(-c2cnc3nnn(C[C@@H]4CN(c5ncc(C6=CCNCC6)cn5)CCO4)c3n2)c1,0.45389160868964185,0.06797149897893065
194,COc1cnc2ccc([C@@](C)(F)c3nnc4c(F)cc(-c5cc(C)ns5)cn34)cc2c1,0.4435127302418257,0.06558177289684157
195,CN1CCN(c2cnc3ccc(Sc4nnc5ccc(-c6cnn(C)c6)cn45)cc3c2)CC1,0.5500641525023906,0.1621511852613599
196,Nc1ncc(-c2cnn(C3CCNCC3)c2)cc1-c1nc2ccc(O)c(-c3cccnc3)c2o1.O=C(O)C(F)(F)F,0.456664035236222,0.10657570882675024
197,Cn1cc(-c2ccc3nnc(Sc4ccc5ncc(N6CCC(F)(F)CC6)cc5c4)n3c2)cn1,0.4924530069970684,0.12866947588118635
198,Cn1cc(-c2cc(F)c3nnc(Sc4ccc5ncc(N6CCC(O)CC6)cc5c4)n3c2)cn1,0.4880853639928153,0.13353603805071218
199,CC1CN(c2cnc3ccc(Sc4nnc5ccc(-c6cnn(C)c6)cn45)cc3c2)CCO1,0.5179160372798648,0.09412082066830581
200,O=C(Nc1ccc(Oc2ccc3nc(NC(=O)C4CC4)cn3n2)c(F)c1)c1cccn(-c2ccccc2)c1=O,0.4903019198607008,0.18284692093782884
201,Oc1ccc(Cc2nnc3ccc(-c4ccsc4)nn23)cc1,0.5966800778985467,0.24681060741468414
202,O=C(Cc1ccc(F)cc1)NC(=O)Nc1ccc(Oc2ccnc3[nH]cc(CO)c23)c(F)c1,0.5384776473776944,0.2090592770998089
203,Cn1cc(-c2ccc3nnc(Sc4ccc5ncc(N6CCCN(CCO)CC6)cc5c4)n3c2)cn1,0.5333889770041736,0.14907443943949378
204,C[C@@H](c1ccc2ncccc2c1)c1nnc2ccc(-c3cccc(C#N)c3)nn12,0.5272552137960511,0.13874312607790942
205,Cn1cc(-c2ccc3nnc(Sc4ccc5ncc(N6CCC(N7CCCC7)CC6)cc5c4)n3c2)cn1,0.541348751614753,0.14380101478690233
206,Cn1cc(-c2ccc3nnc(Sc4ccc5ncc(N6CC7(COC7)C6)cc5c4)n3c2)cn1,0.5185468667072489,0.07953339752101964
207,C[C@@H]1CN(c2cnc3ccc(Sc4nnc5ccc(-c6cnn(C)c6)cn45)cc3c2)CCO1,0.5179160372798648,0.09412082066830581
208,Cn1cc(-c2cc(F)c3nnc(Sc4ccc5ncc(NC6CCOCC6)cc5c4)n3c2)cn1,0.4934158270283396,0.12993200348245715
209,CC1CN(c2cnc3ccc(Sc4nnc5c(F)cc(-c6cnn(C)c6)cn45)cc3c2)CCO1,0.4809748862768253,0.08291980308803519
210,C[C@H]1CN(c2cnc3ccc(Sc4nnc5ccc(-c6cnn(C)c6)cn45)cc3c2)C[C@@H](C)N1,0.5173075878281522,0.06389268613218654
211,CN1CCC(Nc2cnc3ccc(Sc4nnc5ccc(-c6cnn(C)c6)cn45)cc3c2)CC1,0.5612065627109003,0.1500871591820349
212,Cn1cc(-c2ccc3nnc(Sc4ccc5ncc(NCC6CCOC6)cc5c4)n3c2)cn1,0.5359430402388692,0.09269276671190968
213,CCn1cc(-c2cnc3nnc(Cc4ccc5ncccc5c4)n3n2)cn1,0.5499890341532612,0.17847071202245626
214,Brc1ccc(-c2cnc3nnc(Cc4ccc5ncccc5c4)n3n2)cc1,0.5550241376024906,0.22951084394344565
215,O=c1ccc(-n2ccc3ccc(F)cc32)nn1CCOc1ccnc2cc(OCCCN3CCOCC3)ccc12,0.43246704570763994,0.16136499642644447
216,O=C(NC1CCOCC1)c1ccc(-c2cc(F)c3ncc(Cc4ccc5ncccc5c4)n3c2)cc1F,0.45233412015691243,0.16198802891678057
217,CC(c1c(F)cc2ncc(-c3ccc(F)cc3)cc2c1F)n1nnc2ncc(-c3ccncc3)nc21,0.4573158074824484,0.08690154992389026
218,Fc1cc(-c2ccsc2)cn2c(Cc3ccc4ncccc4c3)cnc12,0.5129328525557557,0.185436666247995
219,Nc1ncnc2[nH]cc(-c3ccc(NC(=O)c4cn(CC5CCOCC5)cc(-c5ccc(F)cc5)c4=O)cc3)c12,0.42214525560341387,0.1487943231827775
220,Nc1cc(Oc2ccc(NC(=O)c3cccn(-c4ccc(F)cc4)c3=O)cc2F)ccn1,0.49501423156928365,0.25814135309813235
221,COCCOc1ccc2c(OCCn3nc(-n4ccc5ccc(F)cc54)ccc3=O)ccnc2c1,0.45743461252910544,0.1842614542133032
222,O=c1[nH]ccc2c(Cc3nnc4ccc(-c5cn[nH]c5)nn34)cccc12,0.5289415273561747,0.166773645664847
223,C[C@@H](c1ccc2ncccc2c1)c1nnc2ccc(-c3ccccc3C#N)nn12,0.4940485280392079,0.13509800786319862
224,O=c1[nH]ccc2c(Cc3nnc4ccc(-c5cccnc5)nn34)cccc12,0.5617160260117322,0.21304711865879028
225,C[C@@H](c1ccc2nccn2c1)n1nnc2ncc(-c3cnn(C)c3)nc21,0.5204337883503305,0.07530724628074308
226,O=C(NCCN1CCOCC1)Nc1nc2ccc(Sc3nnc4ccc(-c5ccc(F)cc5)nn34)cc2s1,0.47834505144880546,0.17283788337609396
227,OCCn1cc(-c2cnc3nnn(Cc4c[nH]c5ncccc45)c3n2)cn1,0.4912133654938044,0.14865774120862943
228,COc1cccc(-c2ccc3nnc(Cc4cccc5c(=O)[nH]ccc45)n3n2)c1,0.5525304234670182,0.23016536981634575
229,OCCn1cc(-c2cnc3nnn(Cc4ccn5nccc5c4)c3n2)cn1,0.4964079403682456,0.12164697023115438
230,Cn1cc(-c2cc(F)c3nnc(Sc4ccc5ncc(N6CCC7(CCOCC7)C6)cc5c4)n3c2)cn1,0.4542085835165306,0.06760852072830059
231,Cn1cc(-c2cnc3ccc4ccc(CS(=O)(=O)NCc5ccccc5Cl)cc4c(=O)c3c2)cn1,0.48676624828037257,0.19554958626006033
232,C[C@@H](c1ccc2ncccc2c1)c1nnc2sc(Nc3cnn(C)c3)nn12,0.4980961314572221,0.10818124747486364
233,Cn1cc(-c2ccc3nnc(Sc4ccc5ncc(NC6CCOCC6)cc5c4)n3c2)cn1,0.5461839672607244,0.1474376831459744
234,COc1cnc2c(NCc3nnc4ccc(-c5cc(C)ns5)nn34)ccnc2c1,0.5140996472426023,0.13231879947806213
235,COCCOc1cnc2ccc([C@H](C)c3nnc4c(F)cc(-c5cc(C)no5)cn34)cc2c1,0.45259815122162533,0.08974864628159208
236,COC(=O)c1c[nH]c2nccc(Oc3ccc(NC(=O)NC(=O)Cc4ccc(F)cc4)cc3F)c12,0.5216927637996388,0.21354095239694385
237,Cn1cc(-c2cnc3ccc(Sc4nnc5ccc(-c6cnn(CCO)c6)cn45)cc3c2)cn1,0.5676724813867524,0.1401013636302201
238,COc1cnc2c(NCc3nnc4ccc(-c5cc(F)cc(F)c5)nn34)ccnc2c1,0.5100989532850831,0.17179348964057306
239,Cn1cc(-c2ccc3nnc(Sc4ccc5ncc(N6CCC7(CCOCC7)C6)cc5c4)n3c2)cn1,0.5002786353939079,0.07595441399471042
240,C[C@H]1CN(c2cnc3ccc(Sc4nnc5ccc(-c6cnn(C)c6)cn45)cc3c2)CCO1,0.5179160372798648,0.09412082066830581
241,Cn1cc(-c2ccc3nnc(Sc4ccc5ncc(N6CCC(N)C6)cc5c4)n3c2)cn1,0.5184628059510787,0.09544753432362735
242,Cc1cc(=O)n(-c2ccccc2F)nc1C(=O)Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1,0.49592817763748187,0.1924354465045491
243,Cc1ccc2c(c1)oc(=O)n2CCOc1ccnc2cc(OCCCN3CCN(C)CC3)ccc12,0.5262290457871232,0.21834097760253696
244,COCCCOc1cnc(-c2cccc(Cn3nc(-n4ccc5ccc(F)cc54)ccc3=O)c2)nc1,0.4634827234506459,0.17738009735809604
245,C/C=C1/CN(C)CCc2ccc(Nc3ncc(Cl)c(Nc4ccccc4C(=O)NC)n3)cc21,0.5194840062644122,0.1727327595174992
246,Cc1ccn(-c2ccccc2)c(=O)c1C(=O)Nc1ccc(Oc2ccc3nc(NC(=O)C4CC4)cn3n2)c(F)c1,0.4785302723677673,0.162387750010598
247,CC(C)(C)OC(=O)N1CCC(n2cc(-c3cnc4nnc(Cc5ccc6ncccc6c5)n4n3)cn2)CC1,0.47924544474609876,0.13608418719187412
248,CCN1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc(C#N)c4)c3c2)CC1,0.5021294658783362,0.22155449802883068
249,N#Cc1ccc(-c2cc(F)c3ncc(Cc4ccc5ncccc5c4)n3c2)cn1,0.49225029033535417,0.1674050509118888
250,Cn1cc(-c2cnc(Nc3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)cn1,0.5017197021000143,0.19474006134921276
251,COc1ccc2c(OCCn3c(=O)oc4cc(-c5cnn(C)c5)ccc43)ccnc2c1,0.5006518528941617,0.21737564936980175
252,Cc1cc(=O)n(-c2cccc(F)c2)nc1C(=O)Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1,0.4991213918006571,0.19184908788082938
253,CN1CCN(Cc2c(Oc3ccc(NC(=O)c4cccn(-c5ccc(F)cc5)c4=O)cc3F)ccnc2N)CC1,0.47617605677912006,0.18534365384935328
254,Cc1ccc2c(c1)oc(=O)n2CCOc1ccnc2cc(OCCCN3CCCC3)ccc12,0.5314039166040584,0.23620883207909354
255,C[C@@H](c1ccc2ncccc2c1)c1nnc2ccc(-c3ccc4c(c3)OCCO4)nn12,0.5126843903505519,0.1322332931843158
256,COc1ccc2c(OCc3nnc4nnc(-c5ccccc5)nn34)ccnc2c1,0.5408393347853682,0.22518872691044675
257,Cc1ccccc1NC(=O)c1cccnc1Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1,0.5402804300962994,0.2395334487085897
258,CNC(=O)c1cccc(-c2cc(F)c3ncc(Cc4ccc5ncccc5c4)n3c2)c1,0.47602009295424563,0.2072974363079552
259,CNC(=O)c1ccccc1Nc1nc(Nc2ccc3c(c2)CCCC(=O)N3C)ncc1Cl,0.5089883392820636,0.22656512264149337
260,COc1cnc2ccc([C@H](C)c3nnc4c(F)cc(-c5cc(C)no5)cn34)cc2c1,0.4442041397002768,0.09572139727681737
261,Cc1cc(-c2cc(F)c3nnc([C@](C)(F)c4ccc5ncccc5c4)n3c2)sn1,0.45817756723987685,0.0704636661445273
262,C[C@@H](c1ccc2ncccc2c1)c1nnc2ccc(-c3cnn(C)c3)nn12,0.5313394213597751,0.1256764888519782
263,Cc1ccc2c(c1)oc(=O)n2CCOc1ccnc2cc(NCCCN3CCOCC3)ccc12,0.5102054588787625,0.21256112013526088
264,Cn1cc(-c2ccc3nnc(Sc4ccc5ncc(N[C@H]6CCNC6)cc5c4)n3c2)cn1,0.5337646213055492,0.09235373725142419
265,Oc1ccc(Cc2nnc3ncc(-c4ccccc4)nn23)cc1,0.5832000454455316,0.279768461702028
266,CC1=C(C#N)C(c2ccc3[nH]nc(C)c3c2)C(C#N)=C(C(F)F)N1,0.6093905201435428,0.06960371939329453
267,CNC(=O)c1ccc(-c2ccc3nnc(COc4ccnc5cc(OC)ccc45)n3n2)cc1,0.5200555065435809,0.2379315396073454
268,Cn1cc(-c2cnc3nnn(Cc4cc5[nH]ncc5s4)c3n2)cn1,0.4970513348012182,0.10646670787292073
269,Cn1cc(-c2cnc3nnn(Cc4ccc5nccn5c4)c3n2)cn1,0.5312120145467508,0.14580976540298796
270,OCCn1cc(-c2cnc3nnn(Cc4n[nH]c5ncccc45)c3n2)cn1,0.4841043230973595,0.12373709644199983
271,OCCn1cc(-c2cnc3nnn(Cc4ccc5nccn5c4)c3n2)cn1,0.5339828287537169,0.13549942463399922
272,Fc1ccc(-c2cnc3nnn(Cc4n[nH]c5ncccc45)c3n2)cc1,0.46878149773677696,0.1769686755406529
273,CNC(=O)c1ccccc1Nc1nc(Nc2ccc3c(c2)C(C)CN(C)CC3)ncc1Cl,0.5330987499306337,0.13289602434282932
274,Cn1cc(-c2cnc3ccc4ccc(CS(=O)(=O)NCc5ccc(F)cc5F)cc4c(=O)c3c2)cn1,0.47607287185865477,0.17931407791375542
275,Cn1cc(-c2ccc3nnc(Sc4ccc5ncc(NC6COC6)cc5c4)n3c2)cn1,0.5582407381005542,0.14214425838612563
276,CNC(=O)c1ccc(-c2ccc3nnc(Cc4ccc(O)cc4)n3n2)cc1,0.6118453878919007,0.2957675068431083
277,C=C1CNCCc2ccc(Nc3ncc(Cl)c(Nc4ccccc4C(=O)NC)n3)cc21,0.5434424004405428,0.17297328169462808
278,O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)cc1)c1nnn(-c2ccc(F)cc2)c1C(F)(F)F,0.4900804023978669,0.200733681599371
279,CNC(=O)c1ccccc1Nc1nc(Nc2ccc3c(c2)C(C)CNCC3)ncc1Cl,0.5585317802242804,0.1302973125503846
280,C=C1CN(C)CCc2ccc(Nc3ncc(Cl)c(Nc4ccccc4C(=O)NC)n3)cc21,0.536229229345962,0.17994736175738446
281,CNC(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)CN)c2)ncc1Cl,0.5874187404195155,0.26918593048060274
282,C/C=C1\CN(C)CCc2ccc(Nc3ncc(Cl)c(Nc4ccccc4C(=O)NC)n3)cc21,0.5194840062644122,0.1727327595174992
283,c1ccc(COc2ccc(-c3cnc4nnc(Cc5ccc6ncccc6c5)n4n3)cc2)cc1,0.5475782263372323,0.23851314230238702
284,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)[C@H](C)N)c2)ncc1Cl,0.5550738108797532,0.14437941153311418
285,Fc1ccc(-c2cnc3nnn(Cc4ccc5nccn5c4)c3n2)cc1,0.5065093307329751,0.19447799031314986
286,COc1cnc2ccc(C(F)(F)c3nnc4c(F)cc(-c5cscn5)cn34)cc2c1,0.4728476062820109,0.11877362256572102
287,COc1cnc2ccc([C@@](C)(F)c3nnc4c(F)cc(-c5cnn(C)c5)cn34)cc2c1,0.4572278543810266,0.07956763546576508
288,Fc1cc(-c2cscn2)cn2c(C(F)(F)c3ccc4ncccc4c3)nnc12,0.49266470731415374,0.12874273495114777
289,COc1ccc2c(OCc3nnc4c(F)cc(-c5ccccc5)cn34)ccnc2c1,0.49115934718924925,0.23807842289618864
290,Cc1c(C(=O)Nc2ccc(Oc3ccnc4cc(OC[C@@H](C)O)ccc34)c(F)c2)c(=O)n(-c2ccccc2)n1C,0.4905262103466282,0.12188796539975541
291,CC1=NC(C)=C(C#N)C(c2ccc3[nH]nc(SCc4ccccc4)c3c2)C1C#N,0.5566754351552207,0.06824139116242421
292,C[C@@H](c1ccn2nccc2c1)n1nnc2ncc(-c3cnn(CCO)c3)nc21,0.4936772145879021,0.06251142586235532
293,Cc1csc(-n2ccc3nnn([C@@H](C)c4ccc5ncccc5c4)c3c2=O)c1,0.462120410433006,0.08388352913659455
294,O=C(Nc1ccc(F)cc1F)c1cccnc1Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1,0.5396883634385224,0.2162508845038396
295,CN1CCC(n2cc(-c3cnc(N4CCO[C@H](Cn5nc(-c6cccc(F)c6)ccc5=O)C4)nc3)cn2)CC1,0.48885495925283656,0.08847835503525095
296,COc1ccc2c(OCc3nnc4ccc(-c5cc(F)cc(F)c5)nn34)ccnc2c1,0.5462922968454592,0.21766746285977812
297,N#Cc1ccc(-c2cnc3nnn(Cc4n[nH]c5ncccc45)c3n2)cn1,0.464980621508568,0.12728224338351757
298,Cc1ccc(-n2ccc3nnn([C@@H](C)c4ccc5ncccc5c4)c3c2=O)s1,0.46390969282361877,0.09232182408361708
299,COc1ccc2c(OCc3nnc4ccc(-c5cccc(F)c5)nn34)ccnc2c1,0.5437469663123694,0.24798288774285893
300,CCC(=O)N1CCC(n2cc(-c3cnc(N)c(-c4nc5ccccc5o4)c3)cn2)CC1.Cl,0.48018071859828443,0.17358421173896688
301,O=c1[nH]ccc2c(Cc3nnc4ccc(-c5cccc(Cl)c5)nn34)cccc12,0.559435192780671,0.22676991529231563
302,CN1C(=O)CCCc2cc(Nc3ncc(Cl)c(Nc4ccccc4C(N)=O)n3)ccc21,0.4990646523716682,0.23185562272177992
303,CNC(=O)c1cc(Oc2ccc(NC(=O)c3cc4cccnc4n(-c4ccccc4)c3=O)cc2)ccn1,0.486034872398733,0.2392394708073539
304,CNC(=O)c1cccc(F)c1Nc1nc(Nc2cccc(NC(=O)CNC(=O)OC(C)(C)C)c2)ncc1Cl,0.5148839342699955,0.2003825126753509
305,Cn1cc(-c2ccc(NC(=O)c3cn(CC4CCOCC4)cc(-c4ccc(F)cc4)c3=O)cc2)c2c(N)ncnc21,0.4055784531636463,0.15001316085413774
306,CNC(=O)c1ccccc1Nc1nc(Nc2ccc3c(c2)C(C)CN(CC(=O)N(C)C)CC3)ncc1Cl,0.5190068670637054,0.11386651725433089
307,O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1)c1nnn(-c2ccccc2)c1C(F)(F)F,0.4661435050355221,0.19128146564529183
308,Cn1cc(-c2cnc(Nc3cccc(Cn4nc(-c5ccc(S(C)(=O)=O)cc5)ccc4=O)c3)nc2)cn1,0.4887754084378041,0.19854175057881154
309,Cn1cc(-c2cnc(Nc3cccc(Cn4nc(-c5cnn(C)c5)ccc4=O)c3)nc2)cn1,0.5052562241834169,0.18320435327086312
310,COc1ccc2c(OCCn3c(=O)oc4cc(C)ccc43)ccnc2c1,0.529109033994457,0.29065478324012733
311,Cn1cc(-c2cc(F)c3ncc(Cc4ccc5ncccc5c4)n3c2)cn1,0.5158532815962673,0.17895031323948538
312,Cn1cc(-c2cc(F)c3nnc(Sc4ccc5ncc6c(c5c4)OCC(=O)N6)n3c2)cn1,0.4769885761838384,0.1078172009233895
313,Cn1cc(-c2cc(F)c3nnc(Sc4ccc5ncc(NC6COC6)cc5c4)n3c2)cn1,0.4955581148189157,0.12469576757800505
314,Cn1cc(-c2cnc3ccc4ccc(CS(=O)(=O)NC5CCCCC5)cc4c(=O)c3c2)cn1,0.4930783245655984,0.1905656324893273
315,COc1cnc2ccc(C(F)(F)c3nnc4c(F)cc(-c5cc(C)no5)cn34)cc2c1,0.4542524203734859,0.12566158803776256
316,Cn1cc(-c2cc(F)c3nnc(Sc4ccc5ncc(NCCO)cc5c4)n3c2)cn1,0.49165022227727845,0.1406601869534755
317,Cn1cc(-c2cnc3ccc4ccc(CS(=O)(=O)NCc5cccnc5)cc4c(=O)c3c2)cn1,0.48190878550570687,0.1889888764000947
318,Cn1cc(-c2ccc3nnc(Sc4ccc5ncc(N6CCCNCC6)cc5c4)n3c2)cn1,0.5243011894415899,0.14885681596246605
319,Nc1ncc(-c2cnn(C3CCNCC3)c2)cc1-c1nc2ccc(N3CCCC3)cc2o1,0.4890367824943042,0.1572568315011825
320,N#Cc1cccc(-c2ccc(=O)n(C[C@@H]3CN(c4ncc(-c5cnn(CCO)c5)cn4)CCO3)n2)c1,0.4712370444514439,0.09257820806802795
321,CC1=C(C#N)C(c2cccc3[nH]ncc23)C(C#N)=C(C)N1,0.6344585686355151,0.16308746075521197
322,CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)CCN(CCOC)CC3)ncc1Cl,0.5045134661550724,0.19777891809406226
323,CN1CCN(Cc2cnc3ccc(Sc4nnc5ccc(-c6cnn(C)c6)cn45)cc3c2)CC1,0.5384099438137676,0.1640928611743828
324,Nc1cc(Oc2ccc(Nc3ncccc3C(=O)Nc3ccc(F)cc3F)cc2F)ccn1,0.5595743186461698,0.247750758614283
325,COCCOc1cnc2ccc(Cn3nnc4ccn(-c5cc(F)cc(F)c5)c(=O)c43)cc2c1,0.4502143396525212,0.16286606724405628
326,COc1ccc(-c2ccc3nnc([C@@H](C)c4ccc5ncccc5c4)n3n2)cc1F,0.4970361729901326,0.1465439121126182
327,COc1n[nH]c2ccc(C3C(C#N)=C(C)N=C(C)C3C#N)cc12,0.5635650877217466,0.060198583177544326
328,COCCN(C)c1n[nH]c2ccc(C3C(C#N)=C(C)N=C(C)C3C#N)cc12,0.5227314315836689,0.05355158666181357
329,CC(C)n1cc(-c2cnc(Nc3cccc(Cn4nc(-c5cnn(C)c5)ccc4=O)c3)nc2)cn1,0.48992428616632516,0.16469743547151197
330,O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1)c1cccn(Cc2ccc(F)cc2)c1=O,0.4822949925890089,0.22872873147317405
331,CCNC(=O)c1cc(Oc2ccc(NC(=O)c3cc4cccnc4n(-c4ccc(F)cc4)c3=O)cc2)ccn1,0.4419365187696652,0.22136441810344795
332,Cc1cc(=O)n(-c2ccc(F)cc2)nc1C(=O)Nc1ccc(Oc2ccnc3[nH]ccc23)cc1,0.5142768114093965,0.2229138057787672
333,O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)cc1)c1cc2cccnc2n(-c2ccc(F)cc2)c1=O,0.449550362631635,0.2114376443470154
334,COc1ccc(-c2ccc3nnc([C@@H](C)c4ccc5ncccc5c4)n3n2)cc1C,0.5127430855969434,0.14810263250174646
335,Cn1cc(-c2cnc3nnn(Cc4n[nH]c5ncccc45)c3n2)cn1,0.4851531269058486,0.13217564652391353
336,COc1cnc2ccn([C@H](C)c3nnc4ccc(-c5cnn(C)c5)cn34)c(=O)c2c1,0.47595325026387325,0.0982018490619181
337,Cc1cc(-c2cc(F)c3nnc(C(F)(F)c4ccc5ncccc5c4)n3c2)on1,0.4817269143212309,0.13692826541562958
338,FC(F)(F)Cn1cc(-c2cnc3nnn(Cc4n[nH]c5ncccc45)c3n2)cn1,0.4607599959178043,0.11146525020085032
339,CN1CCN(CCCOC(=O)Nc2cccc(Cn3nc(-n4ccc5ccc(F)cc54)ccc3=O)c2)CC1,0.4740608417250944,0.18457581327081587
340,CC1=C(C#N)C(c2ccc3[nH]nc(C)c3c2)C(C#N)=C(C(F)(F)F)N1C,0.5607322542833854,0.06329438146302609
341,CC1=C(C#N)C(c2cc3c(C)n[nH]c3cc2F)C(C#N)=C(C(F)F)N1,0.5661135763822912,0.06044902932204369
342,OCCn1cc(-c2ncc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1,0.4870990485107137,0.18949003313657914
343,Cn1cc(-c2ccc3nnc(Sc4ccc5ncc(N6CCC(NC(=O)OC(C)(C)C)C6)cc5c4)n3c2)cn1,0.5134777054444868,0.08597320322843768
344,CN1CCC(n2cc(-c3cnc(N4CCO[C@H](Cn5nc(-c6ccc(F)c(Cl)c6)ccc5=O)C4)nc3)cn2)CC1,0.4740098315368335,0.08344617560877256
345,CCc1cc2oc(-c3cc(-c4cnn(C5CCNCC5)c4)cnc3N)nc2cc1O.O=C(O)C(F)(F)F,0.46222726824217636,0.11576789641116016
346,COc1cnc2c(NCc3nnc4ccc(-c5ccc(F)c(F)c5)nn34)ccnc2c1,0.5044936010435129,0.18359798413268852
347,O=S(=O)(c1c(Cl)nc2sccn12)n1ccc2ncc(-c3cnn(C4CCNCC4)c3)cc21,0.4896963513959854,0.1060677354630305
348,O=C(Nc1ccccc1CCO)c1cccnc1Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1,0.5037039866695249,0.20197556827395022
349,COc1ccc2c(OCc3nnc4ccc(-c5ccc(F)c(F)c5)nn34)ccnc2c1,0.5394629139199486,0.2326241086082111
350,CSc1ncc(C(=O)Nc2ccc(F)cc2F)c(Nc2ccc(Oc3ccnc(N)c3)c(F)c2)n1,0.5435086348803911,0.19378573778437003
351,O=S(=O)(c1cccc2nonc12)n1ccc2ncc(-c3cnn(C4CCNCC4)c3)cc21,0.49362129187508935,0.12739354796782518
352,COc1ccc2c(OCc3nnc4ccc(-c5ccccc5)nn34)ccnc2c1,0.5531623769644398,0.27631544514305195
353,Cc1cc(=O)n(-c2ccc(F)cc2)nc1C(=O)Nc1ccc(Oc2ccnc3c2ccn3C)cc1,0.49643314906221575,0.21011523940374635
354,Cn1cc(-c2ccc3nnc(Sc4ccc5ncc6c(c5c4)OCC(=O)N6)n3c2)cn1,0.5380014817850027,0.12251166707058318
355,CN1CCN(CCCOc2cnc(-c3cccc(Cn4nc(-n5ccc6ccc(F)cc65)ccc4=O)c3)nc2)CC1,0.4501598417243798,0.15717766412233278
356,COc1ccc2c(OCCn3c(=O)oc4cc(N)ccc43)ccnc2c1,0.48860444003488923,0.2646560399069098
357,Nc1nccc(Oc2ccc(Nc3nccc4[nH]cc(-c5ccc(F)cc5)c(=O)c34)cc2F)c1Cl,0.5313031641321736,0.17514784519859783
358,CCCNC(=O)c1cc(Oc2ccc(NC(=O)c3cc4cccnc4n(-c4ccccc4)c3=O)cc2)ccn1,0.4575148333684761,0.23274086542114747
359,O=C(CO)Nc1cc(Oc2ccc(Nc3nccc4[nH]cc(-c5ccc(F)cc5)c(=O)c34)cc2F)ccn1,0.49197042679857356,0.17039020903248664
360,Nc1nccc(Oc2ccc(Nc3nccc4ccn(-c5ccc(F)cc5)c(=O)c34)cc2F)c1Cl,0.47619157815695395,0.1820612025873483
361,COC(=O)Nc1nc2cc(Sc3nnc4ccc(-c5ccc(F)cc5)nn34)ccc2[nH]1,0.5165177637810107,0.18644985792248395
362,O=c1ccc(-c2cccc(F)c2)nn1C[C@@H]1CN(c2ncc(-c3cnn(C4CCNCC4)c3)cn2)CCO1,0.47930042067224576,0.0853232287472113
363,CN(c1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1)S(=O)(=O)NCc1ccccn1,0.44311327432270076,0.1579467311526431
364,O=C(NCCN1CCOCC1)Nc1nc2ccc(Sc3nnc4ccc(-c5cccc(F)c5)nn34)cc2s1,0.49344984705907613,0.16680947270813726
365,CN1CC=C(c2cnc(N3CCO[C@H](Cn4nc(-c5cccc(C#N)c5)ccc4=O)C3)nc2)CC1,0.46694056454669347,0.08883837328641059
366,COCCOc1cnc2ccc(Cn3nnc4ccn(-c5cccs5)c(=O)c43)cc2c1,0.446470472480761,0.14839823243440445
367,Nc1cnc2ccn(S(=O)(=O)c3c(Cl)nc4sccn34)c2c1,0.47386357410104046,0.134012910209581
368,CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)N(CCOC)C(=O)CCC3)ncc1Cl,0.48546589543832336,0.17913039541126338
369,CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)NC(=O)CCC3(C)C)ncc1Cl,0.5058862464564883,0.1655284784739308
