molecule_chembl_id,IC50,units,smiles,pIC50
CHEMBL3394451,6.7,nM,Nc1noc2cccc(-c3ccc(NC(=O)C4(C(=O)Nc5ccc(Cl)cc5)CC4)cc3)c12,8.173925197299173
CHEMBL3639463,6.7,nM,CC(Oc1cc(-c2cn(C3CCNCC3)nn2)cnc1N)c1c(Cl)ccc(F)c1Cl,8.173925197299173
CHEMBL4085110,6.76,nM,COc1cc2c(Oc3ccc(NC(=O)c4nc5ccccc5n(-c5ccc(Cl)cc5)c4=O)cc3F)ccnc2cc1OCCCN1CCOCC1,8.170053304058364
CHEMBL4760632,6.8,nM,O=c1c(-c2ccc(F)cc2)c[nH]c2ccnc(Nc3ccc(Oc4ccnc5cc(OCCO)ccc45)c(F)c3)c12,8.167491087293763
CHEMBL3780662,6.84,nM,COc1cc2c(Oc3ccc(NC(=O)c4c(Cl)c5ccccc5n(-c5ccccc5)c4=O)cc3F)ccnc2cc1OCCCN1CCC(C)CC1,8.164943898279883
CHEMBL3798542,6.9,nM,c1ccc(COc2ccc(-c3cnc4nnc(Cc5ccc6ncccc6c5)n4n3)cc2)cc1,8.161150909262744
CHEMBL3357444,6.9,nM,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)[C@H](C)N)c2)ncc1Cl,8.161150909262744
CHEMBL3334565,7.0,nM,Fc1ccc(-c2cnc3nnn(Cc4ccc5nccn5c4)c3n2)cc1,8.154901959985743
CHEMBL3335766,7.0,nM,O=c1ccc(-c2cccc(F)c2)nn1C[C@@H]1CN(c2ncc(-c3cnn(C4CCN(CCO)CC4)c3)cn2)CCO1,8.154901959985743
CHEMBL3414914,7.0,nM,COc1cnc2ccc(C(F)(F)c3nnc4c(F)cc(-c5cscn5)cn34)cc2c1,8.154901959985743
CHEMBL3414919,7.0,nM,COc1cnc2ccc([C@@](C)(F)c3nnc4c(F)cc(-c5cnn(C)c5)cn34)cc2c1,8.154901959985743
CHEMBL3980136,7.0,nM,CN1CCN(CCOc2cnc(N3CCO[C@H](Cn4nnc5ncc(-c6cnn(C)c6)nc54)C3)nc2)CC1,8.154901959985743
CHEMBL3956952,7.0,nM,C/C(=N\n1cc(O)[nH]c1=O)c1cnc2nnn(Cc3ccc4ncccc4c3)c2n1,8.154901959985743
CHEMBL3414738,7.0,nM,Fc1cc(-c2cscn2)cn2c(C(F)(F)c3ccc4ncccc4c3)nnc12,8.154901959985743
CHEMBL3674506,7.0,nM,C/C(=N\NC(N)=O)c1ccc2ncc(C(C)c3c(F)cc4c(cnn4C)c3F)n2n1,8.154901959985743
CHEMBL3651387,7.0,nM,CCO/N=C(\C)c1ccc2nnc(Cc3ccc4ncccc4c3)n2n1,8.154901959985743
CHEMBL3414731,7.0,nM,COc1ccc2c(OCc3nnc4c(F)cc(-c5ccccc5)cn34)ccnc2c1,8.154901959985743
CHEMBL4107720,7.0,nM,Cc1c(C(=O)Nc2ccc(Oc3ccnc4cc(OC[C@@H](C)O)ccc34)c(F)c2)c(=O)n(-c2ccccc2)n1C,8.154901959985743
CHEMBL3651411,7.0,nM,C/C(=N\OC1COC1)c1cnc2nnn(Cc3ccc4ncccc4c3)c2n1,8.154901959985743
CHEMBL3648320,7.0,nM,CC1=NC(C)=C(C#N)C(c2ccc3[nH]nc(SCc4ccccc4)c3c2)C1C#N,8.154901959985743
CHEMBL3334569,7.0,nM,C[C@@H](c1ccn2nccc2c1)n1nnc2ncc(-c3cnn(CCO)c3)nc21,8.154901959985743
CHEMBL2029681,7.0,nM,Cc1csc(-n2ccc3nnn([C@@H](C)c4ccc5ncccc5c4)c3c2=O)c1,8.154901959985743
CHEMBL1095873,7.0,nM,O=C(Nc1ccc(F)cc1F)c1cccnc1Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1,8.154901959985743
CHEMBL3685755,7.0,nM,[C-]#[N+]C1=C(C(F)(F)F)N=C2COC(=O)C2C1c1ccc2n[nH]c(C)c2c1,8.154901959985743
CHEMBL3335769,7.0,nM,CN1CCC(n2cc(-c3cnc(N4CCO[C@H](Cn5nc(-c6cccc(F)c6)ccc5=O)C4)nc3)cn2)CC1,8.154901959985743
CHEMBL494630,7.0,nM,COc1ccc2c(OCc3nnc4ccc(-c5cc(F)cc(F)c5)nn34)ccnc2c1,8.154901959985743
CHEMBL1822382,7.0,nM,O=C(Cc1ccc(O)cc1)N/N=C1\C(=O)Nc2ccc(S(=O)(=O)Cc3c(Cl)cccc3Cl)cc21,8.154901959985743
CHEMBL3704007,7.0,nM,C/C(=N\OCCO)c1ccc2nnc(Sc3ccc4ncc(N5CCC(O)CC5)cc4c3)n2c1,8.154901959985743
CHEMBL3955891,7.0,nM,CC(=O)N1CCN(Cc2ccc(-c3cnc(N4CCCC(Cn5nnc6ncc(-c7cnn(C)c7)nc65)C4)nc3)cc2)CC1,8.154901959985743
CHEMBL3334562,7.0,nM,N#Cc1ccc(-c2cnc3nnn(Cc4n[nH]c5ncccc45)c3n2)cn1,8.154901959985743
CHEMBL2029682,7.0,nM,Cc1ccc(-n2ccc3nnn([C@@H](C)c4ccc5ncccc5c4)c3c2=O)s1,8.154901959985743
CHEMBL3263958,7.0,nM,COc1cc2c(Oc3ccc(NC(=O)c4c(C)n(C)n(-c5ccccc5)c4=O)cc3F)ccnc2cc1OCCCN1CCOCC1,8.154901959985743
CHEMBL502283,7.0,nM,Nc1nc(-c2c[nH]c3nccc(Oc4ccc(NC(=O)NC(=O)Cc5ccc(F)cc5)cc4F)c23)cs1,8.154901959985743
CHEMBL494793,7.0,nM,COc1ccc2c(OCc3nnc4ccc(-c5cccc(F)c5)nn34)ccnc2c1,8.154901959985743
CHEMBL3703946,7.0,nM,Cn1cc(-c2ccc3nnc(Sc4ccc5ncc(N6CCCC(NC(=O)OC(C)(C)C)C6)cc5c4)n3c2)cn1,8.154901959985743
CHEMBL1170926,7.0,nM,CCC(=O)N1CCC(n2cc(-c3cnc(N)c(-c4nc5ccccc5o4)c3)cn2)CC1.Cl,8.154901959985743
CHEMBL1922415,7.0,nM,O=c1[nH]ccc2c(Cc3nnc4ccc(-c5cccc(Cl)c5)nn34)cccc12,8.154901959985743
CHEMBL1644798,7.0,nM,CN1C(=O)CCCc2cc(Nc3ncc(Cl)c(Nc4ccccc4C(N)=O)n3)ccc21,8.154901959985743
CHEMBL4209961,7.06,nM,CNC(=O)c1cc(Oc2ccc(NC(=O)c3cc4cccnc4n(-c4ccccc4)c3=O)cc2)ccn1,8.151195298948196
CHEMBL4584949,7.1,nM,Cn1cc(-c2ccc(F)cc2)c(=O)c2c(Nc3ccc(Oc4ccnc(NC(=O)C5CC5)c4)c(F)c3)nccc21,8.148741651280925
CHEMBL3651419,7.1,nM,C/C(=N\OCCO)c1cnc2ncc(Cc3ccc4ncccc4c3)n2n1,8.148741651280925
CHEMBL3356907,7.1,nM,CNC(=O)c1cccc(F)c1Nc1nc(Nc2cccc(NC(=O)CNC(=O)OC(C)(C)C)c2)ncc1Cl,8.148741651280925
CHEMBL4858468,7.1,nM,Cn1cc(-c2ccc(NC(=O)c3cn(CC4CCOCC4)cc(-c4ccc(F)cc4)c3=O)cc2)c2c(N)ncnc21,8.148741651280925
CHEMBL4799551,7.1,nM,COc1cc2ncnc(Oc3ccc(Nc4nccc5c4c(=O)c(-c4ccc(F)cc4)cn5C)cc3F)c2cc1OC,8.148741651280925
CHEMBL4789479,7.18,nM,COCC/C(=N\S(=O)(=O)Cc1ccc(Cl)c(Cl)c1)Nc1ccc(Oc2ccnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(F)c1,8.143875555757699
CHEMBL3263980,7.2,nM,CNC(=O)c1ccccc1Nc1nc(Nc2ccc3c(c2)C(C)CN(CC(=O)N(C)C)CC3)ncc1Cl,8.142667503568731
CHEMBL3774954,7.25,nM,O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1)c1nnn(-c2ccccc2)c1C(F)(F)F,8.139661993429007
CHEMBL3648235,7.3,nM,CO/N=C(\C)c1cnc2nnn(Cc3cc4cccnc4cc3F)c2n1,8.136677139879545
CHEMBL4877502,7.3,nM,Cn1cc(-c2ccc(NC(=O)c3cn(CC4CCOCC4)cc(-c4ccc(F)cc4)c3=O)c(F)c2)c2c(N)ncnc21,8.136677139879545
CHEMBL3758564,7.3,nM,Cn1cc(-c2cnc(Nc3cccc(Cn4nc(-c5ccc(S(C)(=O)=O)cc5)ccc4=O)c3)nc2)cn1,8.136677139879545
CHEMBL4747900,7.4,nM,CC(C)(O)COc1ccc2c(Oc3ccc(Nc4nccc5[nH]cc(-c6ccccc6)c(=O)c45)cc3F)ccnc2c1,8.130768280269024
CHEMBL4798120,7.42,nM,COc1cc2c(Oc3ccc(NC(=O)c4nn(-c5ccccc5)cc(C)c4=O)cc3F)ccnc2cc1OCCCN1CCOCC1,8.129596094720974
CHEMBL4763363,7.43,nM,COc1cc2nccc(Oc3ccc(NC(=O)C(OC(=O)c4ccc(Cl)cc4)C(C)(C)C)cc3F)c2cc1OC,8.129011186239424
CHEMBL3593885,7.43,nM,COc1cc2c(Oc3ccc(NC(=O)c4c(C)n(-c5ccc(F)c(F)c5)c(=O)n4C)cc3F)ccnc2cc1OCCCN1CCC(C)CC1,8.129011186239424
CHEMBL3759079,7.5,nM,Cn1cc(-c2cnc(Nc3cccc(Cn4nc(-c5cnn(C)c5)ccc4=O)c3)nc2)cn1,8.1249387366083
CHEMBL3357438,7.5,nM,CNC(=O)c1cccc(F)c1Nc1nc(Nc2cccc(NC(=O)CNC(=O)NC(C)(C)C)c2)ncc1Cl,8.1249387366083
CHEMBL3116219,7.51,nM,COc1cc2c(Oc3ccc(N/C=C4\C(=O)NC(=O)N(c5ccccc5C(F)(F)F)C4=O)cc3F)ccnc2cc1OCCCN1CCCC1,8.124360062995832
CHEMBL2385178,7.54,nM,COc1cc2c(Oc3ccc(NC(=O)c4nn(-c5ccc(C)cc5)c5ccccc5c4=O)cc3F)ccnc2cc1OCCCN1CCOCC1,8.122628654130226
CHEMBL4786853,7.6,nM,CC(C)(O)COc1ccc2c(Oc3ccc(Nc4nccc5[nH]cc(-c6ccc(F)cc6)c(=O)c45)cc3F)ccnc2c1,8.119186407719209
CHEMBL3786924,7.6,nM,COc1ccc2c(OCCn3c(=O)oc4cc(C)ccc43)ccnc2c1,8.119186407719209
CHEMBL4799428,7.7,nM,COCCOc1cc2nccc(Oc3ccc(Nc4nccc5[nH]cc(-c6ccccc6)c(=O)c45)cc3F)c2cc1OC,8.113509274827518
CHEMBL2442124,7.7,nM,C[C@@H](Sc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,8.113509274827518
CHEMBL3582279,7.8,nM,Cn1cc(-c2cc(F)c3ncc(Cc4ccc5ncccc5c4)n3c2)cn1,8.10790539730952
CHEMBL4285034,7.8,nM,Cc1c(C(=O)NCCCN2CCOCC2)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,8.10790539730952
CHEMBL4795132,7.86,nM,COc1cc2nccc(Oc3ccc(NC(=O)C(OC(=O)c4cccc(Cl)c4)C(C)(C)C)cc3F)c2cc1OC,8.104577453960593
CHEMBL3819436,7.9,nM,Cn1cc(-c2cc(F)c3nnc(Sc4ccc5ncc6c(c5c4)OCC(=O)N6)n3c2)cn1,8.102372908709558
CHEMBL4792576,7.9,nM,COc1cc2ncnc(Oc3ccc(Nc4nccc5[nH]cc(-c6ccc(F)cc6)c(=O)c45)cc3F)c2cc1OCC(C)(C)O,8.102372908709558
CHEMBL3287304,7.9,nM,CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)n2)c1,8.102372908709558
CHEMBL2435961,7.96,nM,COc1cc2c(Oc3ccc(NC(=O)c4nccc(-c5ccc(F)cc5)n4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,8.099086932262331
CHEMBL4282570,7.97,nM,COc1cc2c(Oc3ccc(NC(=O)c4cc5cccnc5n(-c5ccc(F)cc5)c4=O)cc3F)ccnc2cc1OCCCN1CCOCC1,8.098541678603887
CHEMBL3921681,8.0,nM,CN1CCN(Cc2ccc(-c3cnc(N4CCOC(Cn5nnc6ncc(-c7cccc(C#N)c7)nc65)C4)nc3)cc2)CC1,8.096910013008056
CHEMBL3703998,8.0,nM,Cn1cc(-c2cc(F)c3nnc(Sc4ccc5ncc(NC6COC6)cc5c4)n3c2)cn1,8.096910013008056
CHEMBL2323782,8.0,nM,Cn1cc(-c2cnc3ccc4ccc(CS(=O)(=O)NC5CCCCC5)cc4c(=O)c3c2)cn1,8.096910013008056
CHEMBL3414913,8.0,nM,COc1cnc2ccc(C(F)(F)c3nnc4c(F)cc(-c5cc(C)no5)cn34)cc2c1,8.096910013008056
CHEMBL3703989,8.0,nM,Cn1cc(-c2cc(F)c3nnc(Sc4ccc5ncc(NCCO)cc5c4)n3c2)cn1,8.096910013008056
CHEMBL601719,8.0,nM,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,8.096910013008056
CHEMBL2323773,8.0,nM,Cn1cc(-c2cnc3ccc4ccc(CS(=O)(=O)NCc5cccnc5)cc4c(=O)c3c2)cn1,8.096910013008056
CHEMBL3928276,8.0,nM,CC(=O)N1CCN(Cc2ccc(-c3cnc(N4CCOC(Cn5nnc6ncc(-c7cnn(C)c7)nc65)C4)nc3)cc2)CC1,8.096910013008056
CHEMBL3703954,8.0,nM,Cn1cc(-c2ccc3nnc(Sc4ccc5ncc(N6CCCNCC6)cc5c4)n3c2)cn1,8.096910013008056
CHEMBL3093151,8.0,nM,Nc1ncc(-c2cnn(C3CCNCC3)c2)cc1-c1nc2ccc(N3CCCC3)cc2o1,8.096910013008056
CHEMBL1823250,8.0,nM,O=C(Cc1ccc(O)cc1)N/N=C1\C(=O)Nc2cccc(Cl)c21,8.096910013008056
CHEMBL3335775,8.0,nM,N#Cc1cccc(-c2ccc(=O)n(C[C@@H]3CN(c4ncc(-c5cnn(CCO)c5)cn4)CCO3)n2)c1,8.096910013008056
CHEMBL3980042,8.0,nM,CC1=C(C#N)C(c2cccc3[nH]ncc23)C(C#N)=C(C)N1,8.096910013008056
CHEMBL2032282,8.0,nM,Nc1ncc(-c2cnn(C3CCNCC3)c2)cc1-c1nc2ccc(O)c(-c3cnccn3)c2o1.O=C(O)C(F)(F)F,8.096910013008056
CHEMBL3648223,8.0,nM,C/C(=N\OCCO)c1ccc2ncc(Cc3cc4cccnc4cc3F)n2n1,8.096910013008056
CHEMBL1642135,8.0,nM,CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)CCN(CCOC)CC3)ncc1Cl,8.096910013008056
CHEMBL3703943,8.0,nM,CN1CCN(Cc2cnc3ccc(Sc4nnc5ccc(-c6cnn(C)c6)cn45)cc3c2)CC1,8.096910013008056
CHEMBL3651408,8.0,nM,C/C(=N\OCCO)c1cnc2ccc(Cn3nnc4ncc(/C(C)=N/OCCO)nc43)cc2c1,8.096910013008056
CHEMBL1097142,8.0,nM,Nc1cc(Oc2ccc(Nc3ncccc3C(=O)Nc3ccc(F)cc3F)cc2F)ccn1,8.096910013008056
CHEMBL2029685,8.0,nM,COCCOc1cnc2ccc(Cn3nnc4ccn(-c5cc(F)cc(F)c5)c(=O)c43)cc2c1,8.096910013008056
CHEMBL2431823,8.0,nM,COc1ccc(-c2ccc3nnc([C@@H](C)c4ccc5ncccc5c4)n3n2)cc1F,8.096910013008056
CHEMBL3704014,8.0,nM,C/C(=N\OCCO)c1ccc2nnc(Sc3ccc4ncc(NC5CCOCC5)cc4c3)n2c1,8.096910013008056
CHEMBL3704015,8.0,nM,C/C(=N\O)c1ccc2nnc(Sc3ccc4ncc(NC5CCOCC5)cc4c3)n2c1,8.096910013008056
CHEMBL3639471,8.0,nM,COc1n[nH]c2ccc(C3C(C#N)=C(C)N=C(C)C3C#N)cc12,8.096910013008056
CHEMBL3648326,8.0,nM,COCCN(C)c1n[nH]c2ccc(C3C(C#N)=C(C)N=C(C)C3C#N)cc12,8.096910013008056
CHEMBL4084146,8.03,nM,COc1cc2c(Oc3ccc(NC(=O)c4nc5ccccc5n(-c5ccc(F)cc5)c4=O)cc3F)ccnc2cc1OCCCN1CCCCC1,8.09528445472132
CHEMBL4434974,8.1,nM,O=C(Nc1cc(Oc2ccc(Nc3nccc4[nH]cc(-c5ccc(F)cc5)c(=O)c34)cc2F)ccn1)C1CC1,8.09151498112135
CHEMBL3759336,8.1,nM,CC(C)n1cc(-c2cnc(Nc3cccc(Cn4nc(-c5cnn(C)c5)ccc4=O)c3)nc2)cn1,8.09151498112135
CHEMBL3594102,8.1,nM,COc1cc2c(Oc3ccc(NC(=O)c4c(C)n(-c5ccccc5C(F)(F)F)c(=O)n4C)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,8.09151498112135
CHEMBL4790015,8.1,nM,COc1cc2ncnc(Oc3ccc(Nc4nccc5[nH]cc(-c6ccc(F)cc6)c(=O)c45)cc3F)c2cc1OCCCN1CCCC1,8.09151498112135
CHEMBL4795991,8.12,nM,COc1cc2nccc(Oc3ccc(NC(=O)C(OC(=O)c4ccccc4Cl)C(C)(C)C)cc3F)c2cc1OC,8.090443970758825
CHEMBL3116235,8.14,nM,COc1cc2c(Oc3ccc(N/C=C4\C(=O)NC(=O)N(c5ccccc5C(F)(F)F)C4=O)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,8.089375595110798
CHEMBL4783902,8.14,nM,COCC/C(=N\S(=O)(=O)Cc1ccc(Cl)c(Cl)c1)Nc1ccc(Oc2ccnc3cc(OCCCN4CCCCC4)c(OC)cc23)c(F)c1,8.089375595110798
CHEMBL3975648,8.2,nM,O=C(Nc1ccc(Oc2ccncc2-c2cccnc2)c(F)c1)C1=NN(c2cccc(F)c2)c2ccccc2S1(=O)=O,8.086186147616283
CHEMBL453850,8.2,nM,O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1)c1cccn(Cc2ccc(F)cc2)c1=O,8.086186147616283
CHEMBL4795003,8.22,nM,COCC/C(=N\S(=O)(=O)Cc1ccc(Cl)c(Cl)c1)Nc1ccc(Oc2ccnc3cc(OCCCN4CCC(C)CC4)c(OC)cc23)c(F)c1,8.08512818245995
CHEMBL4214671,8.24,nM,CCNC(=O)c1cc(Oc2ccc(NC(=O)c3cc4cccnc4n(-c4ccc(F)cc4)c3=O)cc2)ccn1,8.084072788302883
CHEMBL3290903,8.27,nM,COc1cc2c(Oc3ccc(NC(=O)c4nn(-c5ccccc5OC(F)(F)F)c(=O)cc4C)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,8.082494490447454
CHEMBL3582302,8.3,nM,O=C(NCc1ccccn1)c1ccc(-c2cc(F)c3ncc(Cc4ccc5ncccc5c4)n3c2)cc1F,8.080921907623926
CHEMBL4784644,8.3,nM,COc1cc2c(Oc3ccc(Nc4nccc5[nH]cc(-c6ccc(F)cc6)c(=O)c45)cc3F)ncnc2cc1OCCCN1CCCC1,8.080921907623926
CHEMBL4214315,8.32,nM,CCCNC(=O)c1cc(Oc2ccc(NC(=O)c3cc4cccnc4n(-c4ccccc4F)c3=O)cc2)ccn1,8.079876673709276
CHEMBL3339353,8.34,nM,COc1cc2c(Oc3ccc(CC(=O)N/N=C/c4ccc(OC(F)(F)F)cc4)cc3F)ccnc2cc1OCCCN1CCOCC1,8.078833949362261
CHEMBL3116233,8.35,nM,COc1cc2c(Oc3ccc(N/C=C4\C(=O)NC(=O)N(c5ccc(F)cc5F)C4=O)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,8.078313524516398
CHEMBL4777622,8.35,nM,COc1cc2nccc(Oc3ccc(NC(=O)C(OC(=O)c4ccccc4)C(C)(C)C)cc3F)c2cc1OC,8.078313524516398
CHEMBL4795288,8.38,nM,COCC/C(=N\S(=O)(=O)Cc1ccc(Cl)c(Cl)c1)Nc1ccc(Oc2ccnc3cc(OC)c(OC)cc23)c(F)c1,8.076755981369724
CHEMBL4740288,8.4,nM,COCCOc1ccc2c(Oc3ccc(Nc4nccc5[nH]cc(-c6ccc(F)cc6)c(=O)c45)cc3F)ccnc2c1,8.075720713938118
CHEMBL2385185,8.42,nM,COc1cc2c(Oc3ccc(NC(=O)c4nn(-c5ccc(Cl)cc5Cl)c5ccccc5c4=O)cc3F)ccnc2cc1OCCCN1CCCCC1,8.074687908500351
CHEMBL4104755,8.42,nM,Cc1cc(=O)n(-c2ccc(F)cc2)nc1C(=O)Nc1ccc(Oc2ccnc3[nH]ccc23)cc1,8.074687908500351
CHEMBL3343363,8.48,nM,COc1cc2c(Oc3ccc(NC(=O)c4nnn(-c5ccccc5C)c4C)cc3F)ccnc2cc1OCCCN1CCCC1,8.071604147743287
CHEMBL4280004,8.53,nM,O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)cc1)c1cc2cccnc2n(-c2ccc(F)cc2)c1=O,8.069050968832476
CHEMBL3954957,8.66,nM,COc1cc2c(Oc3ccc(NC(=O)c4nn(-c5ccc(OC(F)F)cc5)c(=O)n4C)cc3F)ccnc2cc1OCCCN1CCC(C)CC1,8.062482107982653
CHEMBL3823944,8.75,nM,COc1cc2c(Oc3ccc(NC(=O)c4cn(-c5ccccc5)nn4)cc3F)ccnc2cc1OCCCN1CCCCC1,8.057991946977687
CHEMBL3287303,8.8,nM,CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccccc5)CC4)cc3)n2)c1,8.05551732784983
CHEMBL4113696,8.9,nM,C[C@@H](Oc1cc(-c2cnn(C3CC4(CCNCC4)C3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,8.050609993355087
CHEMBL3343367,8.91,nM,COc1cc2c(Oc3ccc(NC(=O)c4nnn(-c5ccc(C)cc5)c4C(F)(F)F)cc3F)ccnc2cc1OCCCN1CCCC1,8.050122295963126
CHEMBL3764158,8.92,nM,COc1cc2c(Oc3ccc(NC(=S)N/N=C/c4ccccc4)cc3F)ccnc2cc1OCCCN1CCCCC1,8.049635145623878
CHEMBL2431824,9.0,nM,COc1ccc(-c2ccc3nnc([C@@H](C)c4ccc5ncccc5c4)n3n2)cc1C,8.045757490560675
CHEMBL3969990,9.0,nM,O=C(Cc1ccc(O)c(F)c1)N/N=C1\C(=O)Nc2c(Cl)ccc(Cl)c21,8.045757490560675
CHEMBL3334557,9.0,nM,Cn1cc(-c2cnc3nnn(Cc4n[nH]c5ncccc45)c3n2)cn1,8.045757490560675
CHEMBL3982132,9.0,nM,O=C(Cc1ccc(O)c(Cl)c1)N/N=C1\C(=O)Nc2c(Cl)ccc(Cl)c21,8.045757490560675
CHEMBL3674498,9.0,nM,C/C(=N\NC(N)=O)c1ccc2ncc(C(O)c3ccc4ncccc4c3)n2n1,8.045757490560675
CHEMBL3785374,9.0,nM,COc1cnc2ccn([C@H](C)c3nnc4ccc(-c5cnn(C)c5)cn34)c(=O)c2c1,8.045757490560675
CHEMBL3674497,9.0,nM,C/C(=N\NC(N)=O)c1ccc2ncc(C(O)c3cc4cccnc4cc3F)n2n1,8.045757490560675
CHEMBL4114743,9.0,nM,C/C(=N\N1CCNC1=O)c1cnc2nnn(Cc3cc4cccnc4cc3F)c2n1,8.045757490560675
CHEMBL3414736,9.0,nM,Cc1cc(-c2cc(F)c3nnc(C(F)(F)c4ccc5ncccc5c4)n3c2)on1,8.045757490560675
CHEMBL3674552,9.0,nM,CCC(=O)N/N=C(\C)c1cnc2nnn(Cc3cc4cccnc4cc3F)c2n1,8.045757490560675
CHEMBL3334552,9.0,nM,FC(F)(F)Cn1cc(-c2cnc3nnn(Cc4n[nH]c5ncccc45)c3n2)cn1,8.045757490560675
CHEMBL3417482,9.0,nM,CN1CCN(CCCOC(=O)Nc2cccc(Cn3nc(-n4ccc5ccc(F)cc54)ccc3=O)c2)CC1,8.045757490560675
CHEMBL3980618,9.0,nM,CC1=C(C#N)C(c2ccc3[nH]nc(C)c3c2)C(C#N)=C(C(F)(F)F)N1C,8.045757490560675
CHEMBL3901014,9.0,nM,CC1=C(C#N)C(c2cc3c(C)n[nH]c3cc2F)C(C#N)=C(C(F)F)N1,8.045757490560675
CHEMBL3648246,9.0,nM,C/C(=N\OCC(O)CO)c1cnc2nnn(Cc3ccc4ncccc4c3)c2n1,8.045757490560675
CHEMBL3660148,9.0,nM,OCCn1cc(-c2ncc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1,8.045757490560675
CHEMBL3703938,9.0,nM,Cn1cc(-c2ccc3nnc(Sc4ccc5ncc(N6CCC(NC(=O)OC(C)(C)C)C6)cc5c4)n3c2)cn1,8.045757490560675
CHEMBL3335772,9.0,nM,CN1CCC(n2cc(-c3cnc(N4CCO[C@H](Cn5nc(-c6ccc(F)c(Cl)c6)ccc5=O)C4)nc3)cn2)CC1,8.045757490560675
CHEMBL2032278,9.0,nM,CCc1cc2oc(-c3cc(-c4cnn(C5CCNCC5)c4)cnc3N)nc2cc1O.O=C(O)C(F)(F)F,8.045757490560675
CHEMBL3685757,9.0,nM,[C-]#[N+]C1C(C)=NC2=C(C(=O)OC2)C1c1ccc2[nH]nc(-c3ccc(OC(C)C)nc3)c2c1,8.045757490560675
CHEMBL4287439,9.0,nM,Cc1c(OCCCS(C)(=O)=O)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,8.045757490560675
CHEMBL566242,9.0,nM,COc1cnc2c(NCc3nnc4ccc(-c5ccc(F)c(F)c5)nn34)ccnc2c1,8.045757490560675
CHEMBL450786,9.0,nM,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1,8.045757490560675
CHEMBL564371,9.0,nM,O=S(=O)(c1c(Cl)nc2sccn12)n1ccc2ncc(-c3cnn(C4CCNCC4)c3)cc21,8.045757490560675
CHEMBL1097543,9.0,nM,O=C(Nc1ccccc1CCO)c1cccnc1Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1,8.045757490560675
CHEMBL1097868,9.0,nM,O=C(Nc1ccc(F)cc1F)c1cc(Br)cnc1Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1,8.045757490560675
CHEMBL1822004,9.0,nM,CC1=C(C(=O)N2CCCC2CN2CCCC2)C(C)C(/C=C2\C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)=N1,8.045757490560675
CHEMBL522196,9.0,nM,COc1ccc2c(OCc3nnc4ccc(-c5ccc(F)c(F)c5)nn34)ccnc2c1,8.045757490560675
CHEMBL1096536,9.0,nM,CSc1ncc(C(=O)Nc2ccc(F)cc2F)c(Nc2ccc(Oc3ccnc(N)c3)c(F)c2)n1,8.045757490560675
CHEMBL554497,9.0,nM,O=S(=O)(c1cccc2nonc12)n1ccc2ncc(-c3cnn(C4CCNCC4)c3)cc21,8.045757490560675
CHEMBL496102,9.0,nM,COc1ccc2c(OCc3nnc4ccc(-c5ccccc5)nn34)ccnc2c1,8.045757490560675
CHEMBL4784431,9.0,nM,COc1cc2ncnc(Oc3ccc(Nc4nccc5[nH]cc(-c6ccc(F)cc6)c(=O)c45)cc3)c2cc1OC,8.045757490560675
CHEMBL4285792,9.1,nM,Cc1c(OCC(O)CN2CCOCC2)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,8.040958607678906
